ID;titre;chapeau;mots_cles;type_prix;date_debut;date_fin;nb_occurrences;acces_PMR;acces_mal_voyant;acces_mal_entendant;lieu;url;code_insee
19243;au meeting de paris, les athletes investissent la capitale;sur l'etape parisienne de la wanda diamond league, les meilleurs athletes francais et internationaux se produiront le temps d'une soiree au stade charlety, le 18 juin prochain.;non renseigne;payant;2022-06-05;2022-06-06;2;0;0;0;stade charlety;https://www.paris.fr/evenements/meeting-de-paris-les-athletes-investissent-la-capitale-19243;75113
21142;cycle d'ateliers d'ecriture exposition 'heroines romantiques ';organises en cycles de trois seances chacun, ces ateliers sont ouverts a toute personne qui aime ecrire, quelle soit novice ou experimentee dans lecriture de textes. les participant.es seront encadre.es par un intervenant du musee, qui les guidera et les aidera dans leur projet.;litterature;payant;2022-06-05;2022-06-06;10;0;0;0;musee de la vie romantique, hotel scheffer-renan;https://www.paris.fr/evenements/cycle-d-ateliers-d-ecriture-exposition-heroines-romantiques-21142;75109
21155;une soiree cinema pour les gourmands;"que diriez-vous de faire une soiree cinema, tout en degustant des specialites mexicaines? 
c'est ce que nous vous proposons le 17 juin prochain.";loisirs;payant;2022-06-05;2022-06-06;2;0;0;0;cinema luminor hotel de ville;https://www.paris.fr/evenements/une-soiree-cinema-pour-les-gourmands-21155;75104
20874;dans la foulee des mots;chaussez vos baskets et participez a une balade deambulatoire pour une grande traversee de la litterature, de lhistoire du sport et de lolympisme de paris, dans le cadre des prochains jeux olympiques en 2024 !;sport;gratuit;2022-06-05;2022-06-06;2;1;0;0;mediatheque francoise sagan;https://www.paris.fr/evenements/dans-la-foulee-des-mots-20874;75110
20233;#placeauxjeunes jam session animee par nora kamm speciale zouk;avec cette jam speciale zouk, nora nous invite a danser sur les rythmes africains qui lui tiennent tant a cur.;concert;gratuit sous condition;2022-06-05;2022-06-06;2;0;0;0;le baiser sale;https://www.paris.fr/evenements/placeauxjeunes-jam-session-animee-par-nora-kamm-speciale-zouk-20233;75101
20272;seances bien-etre pour femmes - relaxation;relaxation corporelle energetique et meditation guidee pour femmes, en groupe et en plein air.;atelier;gratuit;2022-06-05;2022-06-06;6;0;0;0;kiosque du parc montsouris;https://www.paris.fr/evenements/seances-bien-etre-pour-femmes-relaxation-20272;75114
20346;sandwich club - retour vers le futur - pour les 9-12 ans !;sandwich club, le nouveau cine-club pour les 9-12 ans : emmene avec toi ta bonne humeur et ta curiosite, et viens partager avec nous un film qui a marque l'histoire du cinema (et qui te marquera toi aussi on l'espere !).;enfants;payant;2022-06-05;2022-06-06;2;0;0;0;cinema saint-andre des arts;https://www.paris.fr/evenements/sandwich-club-retour-vers-le-futur-pour-les-9-12-ans-20346;75106
17734;concert de musique bresilienne;"la chanteuse et multi-instrumentiste bresilienne diana horta popoff propose un recital de musique bresilienne.
elle sera accompagnee a la basse par mathias allamane, un habitue des grands noms du jazz actuel .";concert;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque andre malraux;https://www.paris.fr/evenements/musique-bresilienne-avec-la-chanteuse-diana-horta-popoff-17734;75106
20503;pascal contet & quatuor adastra;le 360 paris music factory a pour ambition de favoriser la rencontre des alterites culturelles, ainsi nous sommes heureux de vous presenter notre premier cycle de concerts des musiques classiques du monde. pascal contet & le quatuor adastra reinventent la chanson par le prisme darrangements...;musique;payant;2022-06-05;2022-06-06;2;0;0;0;le 360 paris music factory;https://www.paris.fr/evenements/pascal-contet-quatuor-adastra-20503;75118
20498;[fiesta] before la difference, avec madeleine louarn et la troupe de catalyse;ils et elles viennent avec leurs mots, leurs costumes, leurs images, leurs danses. les acteurrices de catalyse ouvrent le bal, avec la metteuse en scene hors norme madeleine louarn.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;la maison des metallos;https://www.paris.fr/evenements/fiesta-before-la-difference-avec-madeleine-louarn-et-la-troupe-de-catalyse-20498;75111
20514;[spectacle] l'homme canon de remi luchez;lhomme canon prend des risques pour des defis absurdes et se prouver que, malgre tout, il tient toujours debout.;spectacle musical;payant;2022-06-05;2022-06-06;16;0;0;0;la maison des metallos;https://www.paris.fr/evenements/spectacle-l-homme-canon-de-remi-luchez-20514;75111
20479;"[spectacle] ""anima"" de jordi gali";le choregraphe catalan travaille depuis longtemps le dialogue entre le geste et lobjet, le corps et la matiere.;danse;gratuit;2022-06-05;2022-06-06;8;0;0;0;la maison des metallos;https://www.paris.fr/evenements/spectacle-anima-de-jordi-gali-20479;75111
20542;paris sport dimanches : olympiades;rendez-vous a olympiades pour des matinees sportives tous les dimanches matins a partir du 22 mai 2022 !;sport;gratuit;2022-06-05;2022-06-06;88;0;0;0;olympiades;https://www.paris.fr/evenements/paris-sport-dimanches-olympiades-20542;75113
18140;conference sur le velo et le bonheur des enfants;la bibliotheque historique de la ville de paris (bhvp) organise une conference sur le velo et ses vertus pour le bien-etre des enfants. selon l'unicef, les enfants neerlandais, mis tres jeunes sur un deux-roues, sont les plus heureux du monde. mais pourquoi donc, et comment suivre cet exemple ?;conference;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque historique de la ville de paris (bhvp);https://www.paris.fr/evenements/le-velo-et-le-bonheur-des-enfants-18140;75104
20571;kiefer;le nouvel album de kiefer voit lartiste laureat dun grammy award sassocier a plusieurs autres musiciens (sam wilkes, carlos nino, dj harrison ou butcher brown...) pour un son de groupe.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;le hasard ludique;https://www.paris.fr/evenements/kiefer-20571;75118
20595;le livre de ta vie;avec le collectif le livre de ta vie, venez nous parler du livre qui a bouleverse votre vie, vous a donne le gout de la litterature, a modifie votre vision du monde.;atelier;gratuit;2022-06-05;2022-06-06;2;1;0;0;bassin de la villette (esapce des bibliotheques);https://www.paris.fr/evenements/le-livre-de-ta-vie-20595;75119
20594;shommes xy performance bal contemporain;performance choregraphique et musicale suivie d'un bal contemporain pour tous les publics et tous les ages ! mois parisien du handicap 2022;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;mairie du 14e arrondissement;https://www.paris.fr/evenements/shommes-xy-performance-et-bal-contemporain-mois-parisien-du-handicap-mph-14-20594;75114
20657;stage dinitiation a la calligraphie;profitez des vacances scolaires pour vous initier a la calligraphie. devenez apprenti calligraphe le temps de deux matinees au musee cernuschi.;loisirs;payant;2022-06-05;2022-06-06;4;0;0;0;musee cernuschi - musee des arts de l'asie de la ville de paris;https://www.paris.fr/evenements/stage-d-initiation-a-la-calligraphie-20657;75108
20026;visite-animation (7-11 ans)  dragon articule;mais quelle est cette silhouette qui se faufile entre les objets du musee cernuschi ? en quete des differents animaux legendaires du musee, les enfants realisent leur marionnette articulee en forme de dragon.;enfants;payant;2022-06-05;2022-06-06;24;0;0;0;musee cernuschi - musee des arts de l'asie de la ville de paris;https://www.paris.fr/evenements/visite-animation-7-11-ans-dragon-articule-20026;75108
20386;atelier enfants : paris et ses incontournables;venez decouvrir en famille les uvre incontournables de l'histoire de paris en participant a cette visite-atelier du musee carnavalet!;enfants;payant;2022-06-05;2022-06-06;8;1;1;1;musee carnavalet-histoire de paris;https://www.paris.fr/evenements/visite-atelier-au-musee-carnavalet-paris-et-ses-incontournables-20386;75103
20695;nebula #12;chaque jeudi, lesprit jazz de new york... a paris ! la scene ouverte jazz du 360, au format cabaret, presentee par francesco ciniglio (batterie). le restaurant du 360 se transforme alors en club pour un diner  concert en compagnie des etoiles de la scene jazz parisienne.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;le 360 paris music factory;https://www.paris.fr/evenements/nebula-12-20695;75118
18946;"""les tresors caches autour de la place des vosges""";"l'art est aussi dans la rue ! le cafe mulot & ""voulez-vous paris avec moi ?"" vous donnent rendez-vous pour une balade street-art autour de la place des vosges qui nourrira la curiosite des petits comme des grands. une sortie ideale en famille, a vivre entre enfants et adultes, adaptees meme aux tout-petits en poussette.";balade;non renseigne;2022-06-05;2022-06-06;4;0;0;0;maison de victor hugo;https://www.paris.fr/evenements/les-tresors-caches-autour-de-la-place-des-vosges-18946;75104
18233;histoires de signes;un duo de comedien - l'un sourd, l'autre entendante- propose une interpretation bilingue (francais et langue des signes francaise) d'histoires issues de livres de litterature jeunesse.;enfants;gratuit;2022-06-05;2022-06-06;2;0;0;1;bibliotheque louise walser-gaillard;https://www.paris.fr/evenements/histoires-de-signes-18233;75109
20691;marche bresilien place monge, un voyage culturel garantie.;dans le cadre d'un echange culturel, nous vous proposons une immersion dans notre culture et nos traditions. une journee conviviale en solo ou en famille.;concert;gratuit;2022-06-05;2022-06-06;2;0;0;0;place monge;https://www.paris.fr/evenements/marche-bresilien-place-monge-6eme-edition-20691;75105
20774;fievres musicales - festival de piano et musique de chambre de la pitie-salpetriere;tous les soirs, du 20 au 25 juin 2022, des recitals et concerts de piano et musique de chambre sont programmes dans la chapelle saint-louis de la pitie-salpetriere, avec la participation de musiciens professionnels.;musique;payant;2022-06-05;2022-06-06;12;1;1;1;chapelle saint-louis de l'hopital pitie-salpetriere;https://www.paris.fr/evenements/fievres-musicales-festival-de-piano-et-musique-de-chambre-de-la-pitie-salpetriere-aphp-20774;75113
20801;visite guidee des jardins renoir;a loccasion de rendez-vous aux jardins, le musee de montmartre propose une visite guidee unique de ses jardins : une experience melant lhistoire des lieux et decouverte de la flore et de la faune.;nature;payant;2022-06-05;2022-06-06;2;0;0;0;musee de montmartre;https://www.paris.fr/evenements/visite-guidee-des-jardins-renoir-20801;75118
20683;agogo : jean-brice godet, sophie agnel & toma gouband;cet ete, venez profiter gratuitement d'un concert de jazz exceptionnel dans le cadre bucolique du parc floral de paris !;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;parc floral de paris;https://www.paris.fr/evenements/agogo-jean-brice-godet-sophie-agnel-toma-gouband-20683;75112
20655;open air avec trans africa airlines;rendez-vous pour un open air endiable avec trans africa airlines, un collectif autour des musiques electroniques d'afrique. preparez vous a vous faire envouter avec de delicieuses melodies rythmiques et tribales !;musique;gratuit;2022-06-05;2022-06-06;2;1;0;0;jardin21;https://www.paris.fr/evenements/open-air-avec-trans-africa-airlines-20655;75119
20860;orgie ourcqestrale open air party : gourmandisque and friends;apres la fanfare dantesque de l'electric ourcqestra d'avril dernier, place a lorgie ourcqestrale, son evolution, sa forme finale.;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;8 rue raymond queneau, bobigny 93000;https://www.paris.fr/evenements/orgie-ourcqestrale-open-air-party-gourmandisque-and-friends-20860;93008
20742;projection: quartier latin dyptique inspire de l'uvre de thomas bernhard;"projection dyptique inspire de l'uvre de thomas bernhard
realisation barbara hutt en avant-premiere et en presence de lequipe";cinema;gratuit sous condition;2022-06-05;2022-06-06;2;1;0;0;la filmotheque;https://www.paris.fr/evenements/projection-filmotheque-quartier-latin-dyptique-inspire-de-l-oeuvre-de-thomas-bernhard-20742;75105
20843;atelier philo;ce mois-ci l'atelier philo pour les enfants se deroulera en plein air, en partenariat avec l'association ludomonde.;sport;gratuit;2022-06-05;2022-06-06;2;1;0;0;mediatheque francoise sagan;https://www.paris.fr/evenements/atelier-philo-20843;75110
20337;canopee#estiv'halles;fort dune premiere edition en 2021, le reseau canopee# revient cette annee avec son week-end festif et gratuit canopee#estivhalles les 2 et 3 juillet 2022 !;cinema;gratuit;2022-06-05;2022-06-06;4;0;0;0;sous la canopee, forum des halles;https://www.paris.fr/evenements/canopee-estiv-halles-20337;75102
18628;3615 croisiere - saison 3 - vol 2;les croisieres 3615 reviennent pour une nouvelle saison ! on a tres tres envie de prendre la mer, sortir la grand-voile et glisser sur le vent avec vous.;clubbing;payant;2022-06-05;2022-06-06;2;0;0;0;3615 croisiere;https://www.paris.fr/evenements/3615-croisiere-saison-3-vol-2-18628;75105
18654;the doodo;"""l'esprit the doodo c'est?""
""funky!""";musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;les disquaires;https://www.paris.fr/evenements/the-doodo-18654;75111
18713;conte musical pour enfants : je viens dou tu vas;un conte musical pour petits et grands aux sons de multiples instruments des conteurs et musiciens samir mouhoubi et davy kilembe : un hymne joyeux, une ode a la diversite, a la rencontre et au partage.;theatre;gratuit;2022-06-05;2022-06-06;2;1;1;0;institut des cultures d'islam;https://www.paris.fr/evenements/conte-musical-pour-enfants-je-viens-d-ou-tu-vas-18713;75118
18910;de la litterature a la musique : concert sur l'ouvrage walden ou la vie dans les bois;compositeur et artiste sonore, loic guenin nous emmene sur les traces de lecrivain henry david thoreau et de son ouvrage walden ou la vie dans les bois, en compagnie des musiciens de lensemble intercontemporain.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;philharmonie de paris;https://www.paris.fr/evenements/walden-philharmonie-solistes-de-l-ensemble-intercontemporain-amateurs-d-ile-de-france-loic-guenin-18910;75119
